2018-02-22T02:30:37Z,150,2.7
2018-02-22T02:30:38Z,150,2.8
2018-02-22T02:30:40Z,150,2.8
2018-02-22T02:30:42Z,150,2.6
2018-02-22T02:30:44Z,150,2.6
2018-02-22T02:30:46Z,151,2.6
2018-02-22T02:30:48Z,151,2.6
2018-02-22T02:30:50Z,152,2.6
2018-02-22T02:30:52Z,152,2.6
2018-02-22T02:30:54Z,152,2.5
2018-02-22T02:30:56Z,153,2.5
2018-02-22T02:30:58Z,153,2.5
2018-02-22T02:31:00Z,154,2.7
2018-02-22T02:31:02Z,154,2.7
2018-02-22T02:31:03Z,154,2.8
2018-02-22T02:31:04Z,154,2.8
2018-02-22T02:31:05Z,154,2.9
2018-02-22T02:31:06Z,154,2.9
2018-02-22T02:31:08Z,154,2.9
2018-02-22T02:31:10Z,155,2.7
2018-02-22T02:31:12Z,155,2.6
2018-02-22T02:31:14Z,154,2.7
2018-02-22T02:31:16Z,154,2.7
2018-02-22T02:31:18Z,153,2.6
2018-02-22T02:31:20Z,153,2.5
2018-02-22T02:31:22Z,152,2.5
2018-02-22T02:31:24Z,152,2.5
2018-02-22T02:31:26Z,152,2.4
2018-02-22T02:31:28Z,151,2.2
2018-02-22T02:31:30Z,151,1.9
2018-02-22T02:31:32Z,151,2
2018-02-22T02:31:34Z,152,2
2018-02-22T02:31:36Z,152,2
2018-02-22T02:31:38Z,152,1.9
2018-02-22T02:31:40Z,152,2.1
2018-02-22T02:31:42Z,152,2.4
2018-02-22T02:31:44Z,152,2.4
2018-02-22T02:31:46Z,151,2.2
2018-02-22T02:31:48Z,151,2.3
2018-02-22T02:31:50Z,151,2.5
2018-02-22T02:31:52Z,150,2.7
2018-02-22T02:31:54Z,150,2.7
2018-02-22T02:31:56Z,150,2.7
2018-02-22T02:31:58Z,150,2.6
2018-02-22T02:32:00Z,150,2.6
2018-02-22T02:32:02Z,149,2.6
2018-02-22T02:32:04Z,148,2.8
2018-02-22T02:32:05Z,148,2.9
2018-02-22T02:32:07Z,148,2.9
2018-02-22T02:32:09Z,149,3
2018-02-22T02:32:11Z,149,2.8
2018-02-22T02:32:13Z,148,2.7
2018-02-22T02:32:15Z,148,2.6
2018-02-22T02:32:17Z,148,2.6
2018-02-22T02:32:19Z,148,2.6
2018-02-22T02:32:21Z,148,2.6
2018-02-22T02:32:23Z,149,2.5
2018-02-22T02:32:25Z,149,2.5
2018-02-22T02:32:26Z,149,2.7
2018-02-22T02:32:27Z,148,2.9
2018-02-22T02:32:28Z,148,3.2
2018-02-22T02:32:29Z,148,3.2
2018-02-22T02:32:30Z,148,3.4
2018-02-22T02:32:32Z,147,3
2018-02-22T02:32:34Z,147,2.9
2018-02-22T02:32:36Z,147,2.9
2018-02-22T02:32:38Z,147,2.8
2018-02-22T02:32:40Z,150,2.8
2018-02-22T02:32:42Z,151,2.8
2018-02-22T02:32:44Z,151,2.8
2018-02-22T02:32:46Z,151,2.8
2018-02-22T02:32:48Z,152,2.7
2018-02-22T02:32:50Z,152,2.6
2018-02-22T02:32:52Z,151,2.7
2018-02-22T02:32:54Z,151,2.8
2018-02-22T02:32:56Z,151,2.7
2018-02-22T02:32:58Z,151,2.8
2018-02-22T02:33:00Z,152,2.8
2018-02-22T02:33:02Z,152,2.8
2018-02-22T02:33:03Z,153,2.8
2018-02-22T02:33:05Z,154,2.8
2018-02-22T02:33:07Z,154,2.8
2018-02-22T02:33:09Z,154,2.7
2018-02-22T02:33:11Z,154,2.7
2018-02-22T02:33:13Z,154,2.8
2018-02-22T02:33:14Z,154,2.9
2018-02-22T02:33:15Z,155,2.9
2018-02-22T02:33:17Z,155,3
2018-02-22T02:33:19Z,155,2.9
2018-02-22T02:33:21Z,155,2.8
2018-02-22T02:33:23Z,155,2.6
2018-02-22T02:33:25Z,154,2.3
2018-02-22T02:33:27Z,153,2.3
2018-02-22T02:33:29Z,152,2.4
2018-02-22T02:33:31Z,152,2.6
2018-02-22T02:33:33Z,153,2.8
2018-02-22T02:33:35Z,153,2.8
2018-02-22T02:33:37Z,153,2.8
2018-02-22T02:33:39Z,153,2.6
2018-02-22T02:33:41Z,154,2.5
2018-02-22T02:33:43Z,155,2.6
2018-02-22T02:33:44Z,155,2.7
2018-02-22T02:33:46Z,156,2.9
2018-02-22T02:33:48Z,155,2.8
2018-02-22T02:33:50Z,156,2.7
2018-02-22T02:33:52Z,155,2.6
2018-02-22T02:33:54Z,155,2.5
2018-02-22T02:33:56Z,155,2.4
2018-02-22T02:33:58Z,154,2.4
2018-02-22T02:34:00Z,153,2.5
2018-02-22T02:34:02Z,151,2.5
2018-02-22T02:34:04Z,151,2.3
2018-02-22T02:34:06Z,149,2.2
2018-02-22T02:34:08Z,149,2.2
2018-02-22T02:34:10Z,148,2.5
2018-02-22T02:34:12Z,149,2.5
2018-02-22T02:34:14Z,149,2.7
2018-02-22T02:34:16Z,150,2.7
2018-02-22T02:34:18Z,150,2.7
